"year","level","age_d","sex","n_d","lower_age","upper_age","deaths","deaths-adj","qx","k","q28_5","reg_year","p.qx","p.qx_p","p.qx_m","deaths_28"
2015,"gaziantep",21,"total",7,0,28,32,32,0.0111053386962366,-0.239737685336683,0.0072568194333135,"2015 gaziantep",0.00837315240107256,0.011008551757845,0.00648783565826081,512
2015,"giresun",21,"total",7,0,28,0,0,0.00554586952840339,0.24715810826245,0.00519949327668181,"2015 giresun",0.00613957655541128,0.00827413620565674,0.00467833408457696,21
2015,"gumushane",21,"total",7,0,28,1,1,0.00570683539491108,0.00253624626876085,0.00440214964023652,"2015 gumushane",0.00518092115155881,0.00706795946106805,0.00391858852474542,10
2015,"hakkari",21,"total",7,0,28,4,4,0.00683277397599818,1.30872705438197,0.0133612020632197,"2015 hakkari",0.0136274016145211,0.01720473596551,0.0108908152538403,42
2015,"hatay",21,"total",7,0,28,13,13,0.00670003257318172,0.174978266081289,0.00595653786299998,"2015 hatay",0.00699887746756975,0.00933688713063502,0.00536855138379704,194
2015,"igdir",21,"total",7,0,28,0,0,0.00473273717175767,1.48640099795709,0.00984837605439943,"2015 igdir",0.0108047872873297,0.0139058162102621,0.00850531137218928,19
2015,"isparta",21,"total",7,0,28,0,0,0.00644483625833158,-0.234577810842185,0.00400943071202872,"2015 isparta",0.00468710140619415,0.00643632434150565,0.00353196144840209,31
2015,"istanbul",21,"total",7,0,28,80,80,0.00552210384445552,0.0529349051791375,0.004445899149317,"2015 istanbul",0.0052350317195068,0.00713671050438642,0.00396115728647868,1241
2015,"izmir",21,"total",7,0,28,17,17,0.00594601349568754,-0.0331157423970438,0.00444484281581076,"2015 izmir",0.00523372733014773,0.00713505421023975,0.00396013066197698,320
2015,"kahramanmaras",21,"total",7,0,28,10,10,0.00788093779173396,0.254055822359359,0.00756696330189204,"2015 kahramanmaras",0.00868405363595139,0.0113827997799582,0.00674336424069476,173
2015,"karabuk",21,"total",7,0,28,1,1,0.00407817772141524,-0.534964446718045,0.00202556725831819,"2015 karabuk",0.00199725469210223,0.00281645458293385,0.00149136908989756,9
2015,"karaman",21,"total",7,0,28,2,2,0.00707914831724259,-0.3444644727506,0.00394372641270061,"2015 karaman",0.00460305125205055,0.00632801833301477,0.00346649944679905,27
2015,"kars",21,"total",7,0,28,3,3,0.00893838647090252,0.707920391112592,0.0123393000575581,"2015 kars",0.0128517407891927,0.016303443910436,0.0102314710728123,54
2015,"kastamonu",21,"total",7,0,28,2,2,0.00615317737453635,-0.571296481979078,0.00269744103757228,"2015 kastamonu",0.00293513237332243,0.00411958259053478,0.00218988954881001,25
2015,"kayseri",21,"total",7,0,28,14,14,0.00825318255353221,-0.180066631375155,0.00545264288579429,"2015 kayseri",0.00643219454811029,0.00863778920258549,0.00491245661383035,190
2015,"kilis",21,"total",7,0,28,3,3,0.0153630494012699,-0.687901654797642,0.0065498696797721,"2015 kilis",0.00764087889021133,0.0101216194228436,0.00588924609860574,42
2015,"kirikkale",21,"total",7,0,28,2,2,0.00592388290181772,-0.101148745503835,0.00417549524095668,"2015 kirikkale",0.00489770214274205,0.00670665488107208,0.00369643097972402,20
2015,"kirklareli",21,"total",7,0,28,2,2,0.00294628859624127,0.328214020536735,0.00312265823651995,"2015 kirklareli",0.0035188015327467,0.00490658091473403,0.0026316044945407,11
2015,"kirsehir",21,"total",7,0,28,1,1,0.0051357796065821,0.525242161847735,0.0058902506946448,"2015 kirsehir",0.00692549208464502,0.00924671310006542,0.00530929472827146,18
2015,"kocaeli",21,"total",7,0,28,11,11,0.00514969233871105,0.0659769588711027,0.00420533465452839,"2015 kocaeli",0.00493526619977705,0.00675472010584245,0.00372583258353417,153
2015,"konya",21,"total",7,0,28,18,18,0.00634820577771813,0.149979176226137,0.00552100496650987,"2015 konya",0.00651028795563511,0.00873452181204537,0.004975102965306,235
2015,"kutahya",21,"total",7,0,28,6,6,0.00719991993077671,-0.0975440118562891,0.00509166815297859,"2015 kutahya",0.00601326786851686,0.00811655841283998,0.00457758255219635,47
2015,"malatya",21,"total",7,0,28,3,3,0.00738479149960766,-0.00213840505327451,0.00569253961175224,"2015 malatya",0.0067045433251599,0.00897458618273766,0.00513122564733826,91
2015,"manisa",21,"total",7,0,28,5,5,0.00619159243720947,0.0576357596861672,0.00499272751882223,"2015 manisa",0.00589647039148408,0.00797050581846755,0.00448458725469233,116
2015,"mardin",21,"total",7,0,28,8,8,0.00757438849044474,0.55815159742659,0.00911804770334856,"2015 mardin",0.0101550958398527,0.0131377979569314,0.00796231716857443,151
2015,"mersin",21,"total",7,0,28,15,15,0.00670952282741017,0.343231585300285,0.00680182041642813,"2015 mersin",0.00790576008158561,0.0104433792996476,0.00610522086921491,183
2015,"mugla",21,"total",7,0,28,3,3,0.00481277790147059,-0.211310119424451,0.00313538281240083,"2015 mugla",0.00353606085579592,0.00492959906192636,0.00264475019819897,49
2015,"mus",21,"total",7,0,28,10,10,0.00888765211973367,0.71842037272851,0.0123466865268742,"2015 mus",0.0128574690538728,0.0163101130196738,0.0102363306791429,90
2015,"nevsehir",21,"total",7,0,28,1,1,0.00711631608310761,-0.195406092783542,0.00459402644357759,"2015 nevsehir",0.00541691328727069,0.007367178548709,0.00410452883481543,27
2015,"nigde",21,"total",7,0,28,1,1,0.00511410246813182,0.484615064059771,0.00570254830053798,"2015 nigde",0.00671580364327487,0.00898847814692502,0.00514028811189377,27
2015,"ordu",21,"total",7,0,28,4,4,0.00445073476672133,0.629472634819327,0.00549033589953048,"2015 ordu",0.00647530127500862,0.00869120070497814,0.00494702832520235,40
